search_engine_keyword,session_entry_url,search_engine_impressions,search_engine_clicks,search_engine_ctr,search_engine_average_position
is griekenland veilig corona,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/stella-ronner,12,3,0.25,8.5
na vakantie in quarantaine,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/corona-opleving-in-spanje-tips-voor-vakantiegangers,12,1,0.08333333333333333,5.0
hoe is de situatie in griekenland,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/stella-ronner,12,8,0.6666666666666666,2.9166666666666665
corona oranje gebieden spanje,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/corona-opleving-in-spanje-tips-voor-vakantiegangers,12,3,0.25,4.416666666666667
corona en rome,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/joost-flamand,12,3,0.25,4.083333333333333
reisadvies spanje overheid,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/corona-opleving-in-spanje-tips-voor-vakantiegangers,12,2,0.16666666666666666,5.25
min van buza,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/contact,12,4,0.3333333333333333,4.583333333333333
reizen van nederland naar italie,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/joost-flamand,12,2,0.16666666666666666,7.5
website buitenlandse zaken,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/diplomatieke-verklaringen,12,0,0.0,2.166666666666667
beirout,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/hester-somsen,12,3,0.25,4.333333333333333
italie en mondkapjes,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/joost-flamand,12,6,0.5,4.416666666666667
mogen duitsers naar nederland,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/wepke-kingma,12,1,0.08333333333333333,7.5
situatie griekenland covid 19,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/stella-ronner,12,8,0.6666666666666666,4.166666666666667
oranje corona spanje,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/corona-opleving-in-spanje-tips-voor-vakantiegangers,12,2,0.16666666666666666,3.3333333333333335
mag je op vakantie naar duitsland,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/wepke-kingma,12,1,0.08333333333333333,4.0
besmettingen corona kos,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/stella-ronner,12,2,0.16666666666666666,8.166666666666666
op vakantie naar duitsland in coronatijd,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/wepke-kingma,12,4,0.3333333333333333,4.25
repatriëring buitenlandse zaken,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/onderwerpen,12,0,0.0,1.1666666666666667
dsh buitenlandse zaken,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/organisatie/organogram,12,8,0.6666666666666666,2.0
reisadvies rijksoverheid,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/ines-coppoolse,12,1,0.08333333333333333,6.083333333333333
reisadvies spanje catalonie,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/jan-versteeg,12,5,0.4166666666666667,6.0
mag ik nog naar spanje,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/corona-opleving-in-spanje-tips-voor-vakantiegangers,12,3,0.25,3.1666666666666665
mondkapjes dragen italie,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/joost-flamand,12,7,0.5833333333333334,3.8333333333333335
welke mondkapjes in italie,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/joost-flamand,12,6,0.5,3.1666666666666665
mondkapjes restaurant duitsland,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/wepke-kingma,12,8,0.6666666666666666,3.75
repatriëring buitenlandse zaken,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/nieuws,12,0,0.0,1.1666666666666667
repatriëring buitenlandse zaken,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/privacy,12,0,0.0,1.1666666666666667
spanje covid maatregelen,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/jan-versteeg,12,3,0.25,3.0833333333333335
coronatest duitsland,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/wepke-kingma,12,1,0.08333333333333333,12.916666666666666
reisadvies buitenlandse zaken griekenland,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/stella-ronner,12,3,0.25,5.666666666666667
coronabesmettingen kos griekenland,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/stella-ronner,12,4,0.3333333333333333,6.5
zweden corona besmettingen,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/ines-coppoolse,12,4,0.3333333333333333,6.416666666666667
waar in spanje corona,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/jan-versteeg,12,4,0.3333333333333333,2.8333333333333335
website buitenlandse zaken,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/documenten,12,0,0.0,2.166666666666667
ministerie van bz,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/contact,12,5,0.4166666666666667,1.8333333333333333
reisadvies corona griekenland,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/stella-ronner,12,4,0.3333333333333333,7.0
zomervakantie duitsland 2020 corona,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/wepke-kingma,12,5,0.4166666666666667,2.0
the west wing nederland,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/evenementen/the-west-wing,12,5,0.4166666666666667,2.0
vakantie italie,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/joost-flamand,12,3,0.25,24.5
reisadvies keulen,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/wepke-kingma,12,1,0.08333333333333333,8.916666666666668
repatriëring buitenlandse zaken,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/organisatie,12,0,0.0,1.1666666666666667
covid 19 griekenland vakantie,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/stella-ronner,12,5,0.4166666666666667,5.916666666666667
mag je naar frankrijk op vakantie,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/dirk-jan-nieuwenhuis,12,2,0.16666666666666666,7.75
ministerie van buitenlandse zaken rijnstraat 8 /nl/2515xp s gravenhage,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/contact,12,4,0.3333333333333333,1.25
diplomatie raakt podcast,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/ambassadeurs-over-hun-werk/podcast-diplomatie-raakt,12,12,1.0,1.0
covid catalonie,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/jan-versteeg,12,3,0.25,3.0
de vn,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-verhaal-van-bz/nederland-en-de-vn,12,2,0.16666666666666666,5.083333333333333
corona overzicht duitsland,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/wepke-kingma,12,5,0.4166666666666667,4.25
corona italue,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/joost-flamand,12,5,0.4166666666666667,6.25
evenementen overheid,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/evenementen,12,8,0.6666666666666666,1.6666666666666667
buitenlandse zaken reisadvies contact,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/contact,12,7,0.5833333333333334,2.4166666666666665
corona duitsland zomervakantie,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/wepke-kingma,12,4,0.3333333333333333,3.0
rijksoverheid quarantaine,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/sunita-biharie,12,1,0.08333333333333333,2.25
corona samos greece,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/stella-ronner,12,7,0.5833333333333334,3.3333333333333335
situatie corona frankrijk,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/dirk-jan-nieuwenhuis,12,4,0.3333333333333333,10.083333333333334
terugreis spanje naar nederland,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/jan-versteeg,12,6,0.5,6.5
coronacrisis griekenland,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/stella-ronner,12,1,0.08333333333333333,6.25
coronacijfers spanje per dag,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/corona-opleving-in-spanje-tips-voor-vakantiegangers,12,4,0.3333333333333333,4.416666666666667
corona in catalonië,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/jan-versteeg,12,5,0.4166666666666667,1.5
reisdocument corona frankrijk,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/dirk-jan-nieuwenhuis,12,3,0.25,7.416666666666667
naar spanje,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/jan-versteeg,12,5,0.4166666666666667,2.5833333333333335
wereld expo,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/evenementen/dubai-expo-2020,12,4,0.3333333333333333,5.75
www.ministerie van buitenlandse zaken.nl,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/contact,12,5,0.4166666666666667,1.25
vakantie 2020 spanje corona,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/jan-versteeg,12,4,0.3333333333333333,4.083333333333333
corona kaart spanje oranje,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/corona-opleving-in-spanje-tips-voor-vakantiegangers,12,1,0.08333333333333333,3.5
expo dubai 2020,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/evenementen/dubai-expo-2020/water-energie-en-voedsel-verbinden,12,1,0.08333333333333333,1.0
besmettingen santorini,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/stella-ronner,12,5,0.4166666666666667,1.9166666666666667
mag ik naar griekenland,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/stella-ronner,12,5,0.4166666666666667,3.8333333333333335
coronavirus kos,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/stella-ronner,12,3,0.25,6.833333333333333
italie rijksoverheid,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/joost-flamand,12,5,0.4166666666666667,3.0
reisadvies noordrijn westfalen,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/wepke-kingma,12,5,0.4166666666666667,6.416666666666667
is het veilig om naar frankrijk te reizen,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/dirk-jan-nieuwenhuis,12,5,0.4166666666666667,4.916666666666667
corona gerona,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/corona-opleving-in-spanje-tips-voor-vakantiegangers,12,4,0.3333333333333333,5.916666666666667
italie maatregelen coronavirus,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/joost-flamand,12,2,0.16666666666666666,7.5
covid 19 spanje vandaag,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/corona-opleving-in-spanje-tips-voor-vakantiegangers,12,3,0.25,8.666666666666666
corona in duitsland waar,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/wepke-kingma,12,4,0.3333333333333333,3.1666666666666665
aantal besmettingen corona griekenland,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/stella-ronner,12,4,0.3333333333333333,6.833333333333333
reisadvies sardinië,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/joost-flamand,12,3,0.25,6.166666666666667
vakantie girona corona,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/corona-opleving-in-spanje-tips-voor-vakantiegangers,12,7,0.5833333333333334,4.0
corona maatregelen vakantie,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/jan-versteeg,12,2,0.16666666666666666,6.333333333333333
vakantie catalonië corona,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/corona-opleving-in-spanje-tips-voor-vakantiegangers,12,6,0.5,3.8333333333333335
mag je naar spanje op vakantie,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/corona-opleving-in-spanje-tips-voor-vakantiegangers,11,2,0.18181818181818182,6.454545454545454
corona frankrijk reizen,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/dirk-jan-nieuwenhuis,11,3,0.2727272727272727,4.454545454545454
world press conference 2020,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/evenementen/world-press-freedom-conference-2020,11,7,0.6363636363636364,1.7272727272727273
wat is het reisadvies voor griekenland,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/stella-ronner,11,4,0.36363636363636365,4.090909090909091
corfu reisadvies,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/stella-ronner,11,2,0.18181818181818182,6.0
dubai expo,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/evenementen/dubai-expo-2020/vragen-en-antwoorden-over-de-dubai-expo-2020,11,0,0.0,3.5454545454545454
hoe is het met corona in frankrijk,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/dirk-jan-nieuwenhuis,11,2,0.18181818181818182,4.2727272727272725
spanje oranje reisadvies,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/corona-opleving-in-spanje-tips-voor-vakantiegangers,11,5,0.45454545454545453,4.2727272727272725
zomervakantie marokko 2020 corona,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/jan-versteeg,11,2,0.18181818181818182,5.0
www.minbuza.nl,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/documenten,11,5,0.45454545454545453,1.0
ministerie van buitenlandse zaken betreft non sepa rijnstraat 8,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/contact,11,8,0.7272727272727273,1.0909090909090908
covid italie reizen,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/joost-flamand,11,2,0.18181818181818182,7.0
lockdown europa covid,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/dirk-jan-nieuwenhuis,11,1,0.09090909090909091,1.0
djz,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/organisatie/organogram/ondersteunende-directies,11,5,0.45454545454545453,3.1818181818181817
minister buza,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/nieuws,11,0,0.0,3.727272727272727
min buitenlandse zaken,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/agenda,11,0,0.0,6.0
spanje corona vakantie 2020,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/jan-versteeg,11,2,0.18181818181818182,4.0
corona italie per regio,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/joost-flamand,11,4,0.36363636363636365,7.454545454545454
